mouse_110_WT_C	mouse_110_WT_NC	mouse_148_WT_C	mouse_148_WT_NC	mouse_158_WT_C	mouse_158_WT_NC	mouse_183_KOMIR150_C	mouse_183_KOMIR150_NC	mouse_198_KOMIR150_C	mouse_198_KOMIR150_NC	mouse_206_KOMIR150_C	mouse_206_KOMIR150_NC	mouse_2670_KOTet3_C	mouse_2670_KOTet3_NC	mouse_7530_KOTet3_C	mouse_7530_KOTet3_NC	mouse_7531_KOTet3_C	mouse_7532_WT_NC	mouse_H510_WT_C	mouse_H510_WT_NC	mouse_H514_WT_C	mouse_H514_WT_NC
ENSMUSG00000047730.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000047013.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063457.14	2471.98	2426.46	2399.11	2378.3	2288.11	2300.03	2328.42	2337.67	2461.12	2417.34	2514.2	2398.09	2509.23	2206.71	1815.87	2019.33	2344.35	2404.49	2482.79	2078.79	2137.62	2403.94
ENSMUSG00000032120.11	23.0123	21.5624	21.0334	7.6246	22.5913	12.4476	19.2421	13.2683	21.2524	15.123	15.9477	8.04136	22.3054	9.71172	19.4328	7.53835	18.275	14.6397	20.2848	17.0638	17.3972	10.8687
ENSMUSG00000078776.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000096775.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000086596.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046058.7	0	0	0.808047	0	0.788293	0	0.860633	0	0	0.822096	0	0	0	0.414941	0	0	0.422244	0	0.431232	0	1.01411	0.468041
ENSMUSG00000046750.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000042447.13	5.09593	5.51458	10.1258	9.83938	7.26687	7.33269	10.9435	8.86545	10.269	7.72585	8.81857	9.14253	5.88242	6.9189	6.43003	6.62046	8.09471	3.54296	6.15368	7.2867	7.59837	5.21123
ENSMUSG00000055053.18	80.971	66.2451	59.3452	65.894	71.6681	68.6217	84.3416	74.6231	70.9778	60.5956	80.5362	56.6539	44.8921	53.6279	74.9901	57.1472	71.6534	55.2675	68.7138	55.8895	72.5894	59.6448
ENSMUSG00000000708.14	36.5183	34.209	32.1454	38.3797	37.6018	38.9811	29.8614	27.8683	33.6712	28.9486	49.6043	24.6741	40.195	31.4372	31.6388	40.1415	41.5167	38.0465	30.3685	34.4336	32.6861	42.2876
ENSMUSG00000037552.17	20.2193	30.5273	19.302	25.314	18.8668	27.7991	26.0659	36.8248	19.7475	24.3506	20.1829	21.7539	17.4592	22.65	14.4579	18.7898	21.9126	24.7928	21.3092	24.5796	20.6506	23.2949
ENSMUSG00000040640.11	0	0	0	0	0	0	0	0	0.181435	0	0	0	0.984208	0	0	0	0	0	0	0	0	0.212924
ENSMUSG00000017716.15	1.06845	0.784992	1.28228	0.748629	0.657117	0.186746	1.39273	1.12007	1.1016	0.351853	2.3819	0	5.41423	0.708515	7.67182	0	2.89761	1.62825	0.521316	0.531009	2.78415	0.936725
ENSMUSG00000003444.8	15.5251	15.4568	15.0901	24.303	17.3207	23.1885	17.9608	12.3496	14.0186	14.4495	18.5398	20.8437	19.392	22.798	17.9582	20.9085	18.5499	24.7692	20.8439	17.9742	21.1625	22.1099
ENSMUSG00000037110.20	11.9609	10.7466	11.608	11.775	9.04847	10.1931	11.6689	12.0312	10.5871	9.7918	11.7878	11.4872	11.6245	7.42669	11.9996	8.45469	11.3487	11.129	9.40787	9.4395	13.2999	12.6864
ENSMUSG00000003437.14	59.6933	78.3424	51.6642	81.3459	61.728	76.3534	66.8658	99.092	56.5916	69.622	67.8236	99.3411	69.1453	85.4751	62.9035	66.057	72.7013	73.4466	73.039	74.0648	75.4072	81.7673
ENSMUSG00000014418.16	59.1932	43.2422	67.5955	44.0457	58.9084	48.8619	57.359	32.3764	58.9493	54.9356	70.263	37.0155	45.1008	27.2519	58.2475	53.9349	53.6232	49.0716	56.0004	46.5641	56.5295	44.5734
ENSMUSG00000109336.1	44.0177	49.1182	38.3089	41.9477	37.9961	60.6107	47.8037	45.6508	36.0706	47.2275	47.0117	51.2009	28.9895	55.7509	38.0232	48.968	34.4711	47.5459	40.853	52.0728	35.1727	51.6731
ENSMUSG00000030662.10	30.9483	34.8269	32.5452	30.0678	24.5775	26.7467	35.0605	33.2664	31.547	33.6913	27.0025	24.666	24.6048	22.7814	27.0222	26.8458	29.8652	29.8759	29.3513	29.2071	27.9367	28.794
ENSMUSG00000076760.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060791.15	546.917	489.881	521.198	468.937	488.048	437.391	490.952	439.929	470.577	444.628	473.054	454.372	591.587	565.728	742.747	486.406	617.23	447.954	570.919	389.095	455.952	411.587
ENSMUSG00000059128.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060747.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000089873.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000074397.5	0.650691	0.856378	1.03937	0.598392	0.269702	0.894926	0	0	0.546672	0	0	0	0	0	0.568987	0.903488	0	0.603808	0.636664	1.29907	0	0.638674
ENSMUSG00000084174.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062115.15	24.661	18.4275	15.893	19.8911	17.6372	23.2691	21.8619	22.172	18.0592	20.4523	17.0647	57.9392	12.4062	15.3455	12.401	16.7696	13.6709	18.5839	13.905	18.3163	17.3452	28.0618
ENSMUSG00000018697.14	27.3026	28.7284	27.2864	25.1629	21.9334	28.1005	23.6405	24.6032	18.939	27.1499	33.6029	16.1118	19.2324	21.8471	28.0136	26.5998	22.8884	24.6201	30.4027	23.6406	20.3304	28.4788
ENSMUSG00000037463.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030598.15	0	1.4178	0	3.0992	0.461843	0	2.20612	2.62209	2.21281	0.941698	1.76821	0	0.657874	0.434187	0.846849	2.23353	2.41573	0.829071	0.836645	2.88925	1.15835	1.34521
ENSMUSG00000073402.11	0.583159	0.531025	0	0	0	0	0	0	0	0.533334	0.925935	3.63112	0.546257	0.995219	0.499327	0	0.503472	1.05923	0.514256	1.99676	0.593486	0.583066
ENSMUSG00000042909.4	0.631761	0.196278	5.58687	5.04299	0.527161	0.213617	4.22581	3.17003	3.02324	1.65009	3.76656	1.61548	1.67518	2.0325	1.30887	1.78388	1.13139	0.986878	2.30792	2.24166	1.13202	1.87832
ENSMUSG00000091996.8	0	3.87926	0.323936	4.90792	0.947867	4.61205	0	4.27135	0	1.6478	0	6.52604	0.301123	1.32994	0	3.19313	0.338683	1.77305	0	1.34441	0.813374	3.00172
ENSMUSG00000045948.8	50.1056	49.7868	29.0663	38.9478	61.3771	48.1334	38.4059	50.2322	37.4005	36.0637	51.7876	29.1705	61.5657	43.4427	62.4048	27.0021	53.2576	44.5407	60.178	32.69	50.2544	43.908
ENSMUSG00000070699.5	12.287	13.824	13.1311	7.48245	15.3013	12.1147	12.5523	11.06	12.383	17.6087	8.31395	6.61942	11.3924	8.38397	23.0449	18.5185	14.6333	11.8202	10.2774	9.08081	16.1214	11.4912
ENSMUSG00000002147.18	247.16	264.312	221.801	279.577	224.055	303.257	232.166	260.584	224.451	244.896	245.113	247.066	212.458	259.326	209.159	244.489	208.566	234.48	210.775	227.839	228.026	243.248
ENSMUSG00000096257.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000015149.14	105.08	86.8453	112.951	69.0475	109.591	73.7895	109.162	86.2639	125.313	80.5943	92.9853	80.969	114.559	71.0806	91.2839	80.9342	108.747	78.5694	112.444	87.3593	107.93	86.4663
ENSMUSG00000028559.17	139.446	118.958	128.913	134.583	141.206	121.838	118.179	131.455	142.876	137.448	115.747	128.173	152.71	142.325	174.241	149.971	159.951	133.289	150.33	146.014	145.667	128.356
ENSMUSG00000090841.2	1544.22	1500.01	1464.81	1465.33	1375.13	1253.21	1422.72	1630.76	1445.18	1668.7	1517.11	1407.15	1645.04	1935.74	2109.03	1530.56	1564.07	1633.88	1581.82	1554.62	1480.54	1436.53
ENSMUSG00000037440.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000039849.6	35.2365	39.5075	31.9111	45.6122	34.0532	48.0145	35.9161	44.9652	32.9768	42.8621	31.4195	37.2764	27.8427	38.5223	29.5506	41.7418	25.0296	32.1345	28.079	31.6748	30.6092	33.2434
ENSMUSG00000051735.7	34.6273	32.9501	43.1862	56.9348	34.2795	41.4549	31.9738	51.4106	27.9543	41.5684	34.4543	41.6606	22.4134	24.9114	20.0717	24.1455	28.2962	27.3458	40.5271	31.8633	48.5575	49.0153
ENSMUSG00000053898.12	74.4065	55.7568	75.9505	64.9242	64.8939	67.2415	65.0884	43.4376	62.5471	47.0947	66.5583	81.0175	79.3797	50.7889	83.9252	59.65	77.9486	59.5045	96.6851	76.9869	74.4349	48.9419
ENSMUSG00000020620.14	0.908559	1.04878	0.940612	0.781932	0.737662	0.488899	0.733494	1.00872	0.407145	1.2961	1.04597	1.23444	1.18905	0.634324	0.500342	0.978471	1.22438	0.534906	0.440511	0.85502	0.259406	1.00883
ENSMUSG00000034031.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000007817.15	134.855	198.813	129.627	196.137	121.429	198.428	156.85	181.907	122.618	186.066	138.065	228.398	92.746	220.581	101.497	229.636	108.382	185.051	115.609	187.854	136.667	206.903
ENSMUSG00000054083.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0.177656	0	0	0	0	0	0	0	0
ENSMUSG00000059645.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000025317.7	1.38954	0	0	0	0.970461	0	0	1.40983	0	1.75926	0	0	0.521801	1.44031	2.23211	1.56065	2.67185	1.54401	0.543707	0	0	1.05969
ENSMUSG00000054808.15	104.352	147.41	100.787	157.159	99.7963	151.632	97.8537	140.592	93.0459	146.51	100.822	140.374	89.3741	134.903	100.135	145.971	89.6314	133.312	101.622	148.73	103.265	151.287
ENSMUSG00000053565.10	446.845	357.592	423.429	358.752	405.947	329.246	423.898	363.453	444.642	369.958	450.681	355.222	523.966	371.173	427.851	369.251	501.668	439.178	518.176	435.399	454.765	440.169
ENSMUSG00000078202.3	1.9251	31.4044	2.88374	23.0535	2.81189	35.1638	9.43936	69.1355	4.67503	68.9423	1.174	51.227	0.191464	20.9112	0.855588	19.1707	0.215488	11.7296	1.9785	8.11465	1.55241	30.2949
ENSMUSG00000037337.11	76.8491	70.3602	72.7828	64.2066	75.3312	79.7258	74.0446	73.5977	72.5912	83.2518	69.143	106.394	68.5572	54.6777	70.1238	66.4773	80.0118	79.7068	76.8433	92.5493	85.2971	91.1201
ENSMUSG00000055994.15	15.595	19.2435	16.3401	22.3606	19.9387	29.7236	16.2342	21.5123	26.5421	24.9907	36.965	26.1695	16.2497	14.8074	18.422	23.2413	16.2422	24.213	18.1499	17.5973	20.9526	21.304
ENSMUSG00000053181.1	0	0	0	0	0	0	0	0	0	0.805397	0	0	0	0	1.64032	0	0.825616	0	0	0.82393	0.991701	0
ENSMUSG00000030590.15	64.1686	75.3045	49.8117	92.6599	47.7756	78.4574	65.5414	95.1505	52.5569	76.8517	44.7831	90.3954	37.256	61.4704	38.3678	78.5411	44.5106	78.3917	47.33	70.9469	41.8429	69.1469
ENSMUSG00000103793.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000102037.1	13.0163	178.028	13.9585	146.845	19.8542	205.98	14.7933	122.761	13.2554	155.108	9.05934	163.526	12.827	386.239	7.20622	170.856	8.84343	98.4002	3.31391	87.3486	6.61727	128.412
ENSMUSG00000047026.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036241.3	57.6731	49.3182	56.7444	51.9514	54.6149	45.4021	49.3474	49.7839	48.9747	50.6401	53.2212	60.8334	45.3243	59.054	54.4164	55.1317	52.5475	49.2767	58.2355	47.0724	53.6091	50.5833
ENSMUSG00000046410.10	30.7925	24.955	23.161	20.6251	24.7984	20.8058	29.5792	26.8647	25.9912	22.7848	28.7747	25.3904	29.0966	18.1271	24.7832	16.8561	21.1754	16.0295	20.9139	18.8548	19.3761	15.7669
ENSMUSG00000030588.12	33.1529	30.9731	34.1908	23.5811	33.4438	27.5117	36.8731	27.9679	28.522	32.7851	35.8863	35.9784	33.6067	25.4732	43.9368	26.7203	30.0464	26.5594	32.0974	28.0689	23.5142	34.6953
ENSMUSG00000049809.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030587.5	0.44474	0.41497	0	0	0	0	0	0	0	1.55143	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000054555.11	0	0	0	0	0	0	0	0.195002	0	0.067641	0	0	0	0	0	0.072779	0	0.072846	0	0	0	0
ENSMUSG00000090236.3	5.16588	0.665361	0	5.59743	0.646026	2.41865	1.55509	4.08331	2.5605	0	2.50872	0.990802	2.88305	1.36545	1.62979	2.6786	6.39211	1.15846	5.88869	2.30781	5.07544	0.80214
ENSMUSG00000029587.16	10.974	10.7915	10.86	5.59054	13.8305	12.8503	12.476	7.50369	10.9947	11.029	11.8007	8.22082	8.16704	9.81344	10.2683	6.50514	13.1454	6.89398	7.81828	6.38485	8.70957	7.72647
ENSMUSG00000046185.10	15.9481	15.8233	10.8635	17.2343	14.1621	14.3685	17.1012	13.7043	13.8352	11.18	17.2824	20.107	10.8019	12.0394	16.9265	10.9246	15.1889	13.0064	16.5816	10.1777	14.1268	12.9593
ENSMUSG00000031256.11	26.6082	27.1395	19.7705	25.4043	12.7209	21.0529	29.7423	13.9963	16.3831	28.0755	17.7869	29.4498	22.9309	40.9092	14.9559	16.9177	16.441	33.5185	13.0754	26.1402	18.357	23.2758
ENSMUSG00000047473.14	0	0.170859	0.146917	0	0	0	0	0	0	0	0.279159	0	0	0	0	0	0.164154	0	0	0	0.184592	0
ENSMUSG00000011427.16	10.3401	9.56549	6.87219	7.23934	7.89736	6.2616	7.94844	12.347	6.75113	7.10569	6.82559	11.5444	7.83944	7.47795	5.17226	10.3456	3.4221	6.47047	2.81607	4.03587	4.29029	7.03443
ENSMUSG00000033498.14	0	0	0	0	1.04787	0.105746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000050855.16	10.3193	8.70017	6.79361	8.67988	8.52738	9.37101	5.8931	7.05845	7.46733	8.47419	10.4862	4.30846	4.79995	9.68831	5.81085	11.9491	10.0961	13.1404	7.41037	11.3905	9.96121	14.9477
ENSMUSG00000058153.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053985.10	1.28856	2.37898	2.27435	1.30493	1.0785	2.20105	2.3644	0.541923	1.86873	1.24966	2.07825	4.97225	0.520177	4.25474	1.83366	3.26787	1.49757	1.43005	1.88745	3.49693	1.75912	3.42835
ENSMUSG00000013083.8	0	0	0	0	0	0	0	0	0	0	0	0	2.59411	0	0	0	0	0	0	0	0	0
ENSMUSG00000058447.8	0	0	0	0	0	0	0	0.760211	0	0	0	0	0	0	0	0.88821	0.647325	1.08238	0	0	0	0
ENSMUSG00000008489.18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000063364.10	3.50995	2.19215	3.02508	0	0.98548	12.0235	0	0	0	2.05268	1.91255	4.49153	0	6.247	2.08846	2.20201	1.05088	4.40734	5.38425	2.69657	0	3.50251
ENSMUSG00000057469.8	7.99922	11.2477	13.5837	5.19059	5.86402	7.6486	9.43872	8.58423	5.44979	7.5	11.2906	22.4117	5.8262	6.90419	8.79486	4.23381	5.31489	5.14641	6.17721	6.70288	7.61617	7.0827
ENSMUSG00000074220.10	6.9932	2.77426	1.52869	4.45491	0.74539	2.41717	2.44339	10.0179	1.76002	2.33281	8.40649	3.99438	1.42099	3.57049	1.58714	1.67402	2.1318	1.67381	1.35961	1.32112	2.87969	2.36065
ENSMUSG00000047884.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030753.15	13.168	21.1851	14.8395	14.3784	10.2402	13.3084	14.3745	16.2784	17.3693	16.9241	18.6836	12.4914	9.50419	15.1028	16.5804	17.8797	17.1608	16.9538	17.5764	14.9476	19.038	14.4736
ENSMUSG00000074218.3	0	4.53468	0	2.42704	0	0	0	0	2.06887	3.6677	0	0	0	0	2.15742	0	0	0	2.23491	0	2.60637	0
ENSMUSG00000001794.13	514.619	500.662	490.786	502.026	418.972	478.313	497.33	541.164	488.77	515.973	428.187	486.189	465.233	558.822	544.048	547.304	497.645	560.966	477.702	524.416	489.394	521.258
ENSMUSG00000006095.12	40.2208	37.9629	50.335	51.2619	38.2775	49.3994	39.2591	38.8953	40.6835	40.726	36.1266	41.6741	42.0022	47.2148	43.5949	35.6016	45.1509	38.1717	43.1488	45.2572	29.348	38.5671
ENSMUSG00000019738.15	46.3513	33.6909	37.7373	32.3672	27.8011	21.4836	23.018	40.5187	40.1582	30.5705	28.0009	6.2734	46.764	32.6008	40.4354	24.4679	39.2505	29.7884	42.5411	36.3292	47.6271	29.2738
ENSMUSG00000094715.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000100512.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000059410.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037020.16	6.87532	6.74254	7.19668	7.94767	6.87554	6.90675	6.19021	4.00046	7.75026	3.08732	10.5042	5.62126	5.08288	4.34555	4.887	4.46371	5.32797	4.7277	5.72313	6.49507	5.62404	5.671
ENSMUSG00000028708.16	133.457	103.053	121.195	118.369	112.91	109.781	115.299	95.2131	122.307	103.341	166.949	111.117	106.952	114.902	122.231	81.955	139.913	117.668	117.422	85.2387	130.255	105.174
ENSMUSG00000013928.13	0	0	0	0	0	0	0	0	0.480305	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000062270.14	355.411	334.206	346.262	365.492	344.608	321.886	355.786	366.146	346.558	353.572	341.767	354.16	347.629	346.283	380.012	357.377	356.151	354.434	385.367	351.062	354.264	357.779
ENSMUSG00000013921.15	0	0	0.158967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000037992.16	375.112	394.379	314.941	361.998	332.242	428.637	349.452	359.513	363.599	361.064	330.919	373.465	233.802	280.423	283.086	292.169	296.058	304.785	280.967	251.549	295.328	310.823
ENSMUSG00000030204.10	58.26	56.5111	60.6279	59.4011	69.2771	71.2658	63.0941	69.6064	64.5885	60.0585	59.1543	71.3505	51.4467	61.626	60.6393	63.4547	58.8496	64.7692	58.7789	57.3793	51.3515	55.3677
ENSMUSG00000074211.4	4.00158	12.1237	7.27922	13.2285	9.3944	13.1989	8.44195	11.61	7.39446	13.496	6.10108	14.8692	11.5424	27.4448	6.89177	26.0212	10.9744	18.2869	5.94082	15.0938	12.3702	18.3477
ENSMUSG00000006651.8	0.266865	0.248797	0	0.266347	0	0.541799	0.243474	0.669685	0.450927	0.232435	0	0	0	0.23433	0	0	0	0.750548	0	0	0	0
ENSMUSG00000075588.6	0	0	1.69662	0.790895	0.330976	0.402635	0.361477	0	0.334893	0	0	2.2784	0	0.348318	0	0	0.354743	0	0	0	0	0
ENSMUSG00000006649.17	0.40227	0.501337	0.230558	0.134911	0.181246	0.144717	0.579533	1.14014	0	0.267697	0.533803	0.278191	0.522192	0.599282	0.720366	0.338923	0.120553	1.11666	0.739362	0.501255	0.207902	0.446175
ENSMUSG00000078575.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036864.16	8.47927	18.8796	9.33517	2.52293	5.39211	4.61836	4.61056	4.7556	2.34811	4.67339	1.23341	25.9083	1.20696	8.24905	8.29148	13.3369	2.03661	4.02696	8.70665	5.75763	5.8342	5.89656
ENSMUSG00000036835.7	145.276	196.198	143.238	194.063	154.95	158.1	168.12	221.839	152.914	176.418	147.293	202.2	128.37	178.755	127.581	156.491	118.608	151.802	150.907	160.477	130.75	164.181
ENSMUSG00000032068.14	0	1.85934	0.855191	0.995216	0	1.01832	1.81913	0	0	0	0	2.91743	0.605779	0	0.885856	0	0.891657	0	0	0.676155	1.0711	0
ENSMUSG00000003528.15	30.8523	50.3605	58.1541	35.082	49.2937	48.1779	56.1772	51.0495	47.5172	61.1789	48.9228	35.5404	32.7026	47.9882	48.7752	56.9399	42.3088	53.4053	39.8956	48.7391	42.3589	41.3815
ENSMUSG00000091175.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000109378.1	11.4951	18.2669	11.0638	13.8747	11.0611	16.7497	16.0556	21.2934	9.31053	7.45771	5.83635	12.8486	5.76836	9.46773	4.65699	6.76426	7.36696	9.47543	5.52058	5.85841	7.15323	11.8855
ENSMUSG00000038057.4	0	0	0	1.3624	0	0	0	1.71176	0	0	0	0	0	0	0	0	0	0	0	0	2.93093	0
ENSMUSG00000036751.7	362.736	299.895	314.857	332.326	339.266	255.891	343.817	297.812	319.865	309.396	288.219	237.54	415.124	367.334	427.414	312.331	403.146	321.478	404.054	280.007	360.222	328.865
ENSMUSG00000069476.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000006311.8	0	0	0	0	0	0	0.595667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000029474.7	21.0954	10.5492	15.0573	15.9466	17.4248	17.4764	23.7691	17.8291	32.5728	30.212	17.7379	44.4551	14.3158	20.2878	26.3385	29.3861	12.7007	12.4613	13.0309	10.5175	26.3611	18.5871
ENSMUSG00000078762.10	4.59688	20.193	5.65819	18.3535	5.51775	19.5455	4.28004	23.7942	5.0982	14.7943	3.96685	13.2243	5.03084	16.4026	6.89642	17.5104	4.63158	19.3945	3.15068	14.59	4.78969	12.5363
ENSMUSG00000049761.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000053347.15	19.9609	20.7498	16.4113	26.9085	14.7381	19.1903	18.7561	34.0032	18.6214	26.5593	13.4662	31.5096	13.4943	23.3163	13.2326	29.9626	13.6285	26.2438	11.529	19.4494	15.8536	22.6337
ENSMUSG00000006315.9	56.8012	31.8847	56.4515	42.662	55.249	52.3432	72.6736	43.1835	49.2962	31.279	47.6345	62.3763	64.9604	43.6494	48.8782	38.4075	67.5687	54.8325	66.3932	49.2723	51.1099	44.553
ENSMUSG00000056055.13	0.816274	3.04602	0.349766	2.97976	1.02351	0.830111	1.49036	0.936464	2.07122	1.42337	0.664271	0	1.30055	1.0772	0.363009	1.53242	0.365641	1.74928	0.746622	1.32632	1.75626	0.40515
ENSMUSG00000061099.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000046056.15	4.1515	2.37127	1.69373	2.53853	1.65167	2.58225	3.45609	3.19133	5.23702	2.46157	2.29824	4.87768	2.47403	1.48913	2.68966	1.58973	4.83603	5.27914	3.61531	2.75997	2.9731	8.15288
ENSMUSG00000030800.10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000060962.12	0	0	0.984871	0	0	0	1.04707	0	1.9453	0	0	0	9.26384	2.03195	3.05897	0	0	0	0.60248	0	0	0
ENSMUSG00000051314.11	0.272076	0.760985	0	0	0	0.674523	0	0	0	0.578538	0	1.27334	4.50214	1.35189	0.98276	2.10136	1.81107	1.27537	3.89914	1.95584	1.52221	1.34889
ENSMUSG00000019429.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.352824	0	0
ENSMUSG00000044453.5	0	0	0.248744	0.290061	0	0	0	0.547017	0.122719	0.88567	0.472666	1.11534	0	1.14712	0.129191	0.136153	0.260332	0.544934	0.132731	0.515461	0.312563	1.29612
ENSMUSG00000015354.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000044912.11	0	0	0.150544	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000051180.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000030577.14	1.91213	6.90914	13.5521	18.9314	6.54423	17.0368	13.8202	40.9949	4.40629	62.1304	6.19197	44.9889	5.10095	71.9904	0.977221	16.3279	0.769492	41.4508	5.53954	35.9329	3.53237	65.6841
ENSMUSG00000056978.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000112380.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000001247.16	40.3288	14.947	42.5322	15.6627	32.5699	10.9124	46.2668	13.3811	36.3339	14.7092	54.5738	21.6188	55.8071	7.80007	34.5925	6.66615	49.8711	38.1394	57.8779	24.8576	40.1751	12.5102
ENSMUSG00000009687.14	2406.75	2284.72	2353.51	2413.26	2072.97	1780.02	2613.37	2237.47	2589.31	2181.37	3154.62	2523.16	2895.75	1835.12	2743.69	1907.77	2627.91	2725.46	3068.91	2431.02	2685.01	2310.9
ENSMUSG00000022983.16	50.6131	52.4664	38.7052	52.5497	42.2587	63.0165	51.9952	58.6891	45.8161	48.4476	53.0941	50.9318	36.108	42.9054	42.2135	46.3386	34.2028	40.2494	38.0104	40.3238	37.3712	50.225
ENSMUSG00000058014.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000022803.12	0	0	0	0.31718	0	0	0	0	0	0	0	0	0	0.279181	0	0	0	0.595854	0	0	0.683406	0.315161
ENSMUSG00000002020.15	0	0	1.08765	0.092341	0	0	0	0	0	0.080547	0	0	0	0.081114	0	0	0	0	0.080678	0	0	0
ENSMUSG00000036570.14	0	0	0	0	0	0	0	0	0	2.76092	0	0	0	0	0	0	0	0	0	0	0	0
ENSMUSG00000036560.14	0	1.26258	0.643961	1.65202	1.2556	0.610418	2.5437	3.3364	2.22949	1.17919	5.11513	0.288735	0.598553	0.923944	0	0.140993	1.69949	1.55181	0.274897	2.53554	0.647331	1.93873
ENSMUSG00000107068.1	31.1133	39.3697	46.3253	33.9305	40.7266	31.622	47.1928	24.0775	0	0	29.6236	0	33.1088	37.1485	33.9009	23.8258	31.2508	25.2385	33.3968	29.0819	32.4352	16.291
ENSMUSG00000023175.15	211.121	195.652	190.561	195.711	184.726	208.168	189.833	178.263	184.399	193.854	204.09	182.784	201.836	189.36	245.338	171.114	219.816	163.137	190.021	168.521	205.627	181.955
