SampleAC1	SampleAC2	SampleAC3	SampleAC4	SampleAD1	SampleAD2	SampleAD3	SampleAD4	SampleBC1	SampleBC2	SampleBC3	SampleBC4	SampleBD1	SampleBD2	SampleBD3	SampleBD4
ENSG00000137815.14	27.7467	11.1963	17.5896	16.8454	31.9611	14.9393	37.9039	26.5027	15.4642	27.1868	24.3486	17.4604	19.6403	16.2839	18.3631	19.312
ENSG00000104611.12	0	0.742581	0	0	0	0	0.199947	0	0.245166	0	0	0	0	0.463898	0	0
ENSG00000174989.13	4.96766	4.10295	4.47674	3.78744	2.19341	4.29274	4.91916	4.45353	1.32722	3.53343	0.876627	3.28344	1.47407	2.0133	0.919097	0.786659
ENSG00000278685.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147408.14	11.237	13.5935	14.78	9.57254	21.9745	7.199	22.2672	13.6274	23.3422	26.1288	8.78035	10.9032	9.05859	14.0423	12.8072	4.30152
ENSG00000124257.6	1.80706	1.42362	5.17436	0.685589	0.557073	0	1.72111	1.91016	1.40939	0.577367	0	6.15236	1.36396	0.647289	0.666681	0.655264
ENSG00000104613.12	34.8578	22.1912	36.5381	28.3999	27.333	25.49	45.2622	23.2182	12.0035	21.7446	17.2103	21.9438	20.5136	11.0418	27.7928	12.1588
ENSG00000171840.12	45.1104	56.5094	51.6357	41.2669	45.8075	41.8063	26.8415	31.1704	72.6839	35.9493	22.1109	53.0047	82.9943	58.5333	53.9252	34.8358
ENSG00000129159.8	0	0	0	0	0	0	0.079064	0	0	0	0	0	0	0	0	0
ENSG00000175445.17	1.79787	0	2.44887	0.357595	0.290713	0.391293	0.548185	0	0	0.368218	0	0.255503	0.711767	0	0.424681	0.208167
ENSG00000036565.15	0.531913	0	0	0	0.671573	0	0.506844	0	0.622372	0	0	0.484391	0.411063	0.834991	0	0
ENSG00000147416.11	160.293	67.7253	215.963	134.375	344.455	196.959	261.12	215.468	213.953	228.236	241.355	274.876	224.682	245.35	273.226	187.058
ENSG00000126787.13	1.92325	0.284171	1.10182	0	0.444798	0	0.229507	0.507523	0	0.924836	0.291277	0	0.816759	0.257635	0.800101	0.261539
ENSG00000135437.10	3.96171	1.62609	1.63415	4.20412	1.9672	0.989749	4.14372	2.78169	0.891242	1.17559	0	0.993009	2.98356	5.65456	2.72405	0
ENSG00000102001.13	0.801713	0.406178	0.919352	0.373726	0	0.285013	0.765986	0.467221	0	0.220555	0	0	0.129713	0.122621	0.12716	0
ENSG00000061337.15	0.489037	9.70427	0.26254	0	0.113112	0.304255	0.116805	0	0.286329	0.117711	0.148241	0.326596	0	0	0	0
ENSG00000142606.16	0	0	0	4.29607	5.28998	0.358094	0	0	0	0.356159	0.448861	0	0	0	0	0.403359
ENSG00000175287.19	1.1084	0	3.38554	0	0.969602	2.87141	0.333655	1.25857	0	2.15856	1.11992	1.87012	0	0.396744	0	0
ENSG00000234224.3	0	0	0	0	0	0.412968	0	0	0	0	0	0.442614	0	0	0	0
ENSG00000234186.3	0	0	0	0	0	0	0	0.3015	0	0	0	0.381192	0	0	0	0
ENSG00000249709.8	3.944	4.96479	5.12814	15.171	7.81599	0	7.63464	2.8561	5.15545	5.3807	3.64877	5.33597	2.17476	0	1.66069	1.41921
ENSG00000168546.11	2.65203	0.787186	0.879085	0.654461	0.177391	2.0452	0.256474	1.03061	0.224503	0	0	0.663182	0	1.02706	0.638354	0
ENSG00000164334.15	0	0	0	0	0	0	0	0	0	1.42073	0	0	0	0	0	0
ENSG00000147443.13	217.581	76.5228	167.654	138.458	170.36	119.501	114.41	164.111	67.1312	94.7406	76.9836	69.7195	90.5684	121.736	162.498	68.9166
ENSG00000166069.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000150471.16	0	0	0	0	0	0.172564	0	0.222432	0	0	0	0.185213	0	0	0	0
ENSG00000130227.17	30.6662	18.2344	25.1074	13.9447	20.5142	19.5177	25.3922	17.4378	19.0296	19.2242	31.7167	16.1868	18.2494	18.7297	18.9029	11.537
ENSG00000137710.17	9.94926	1.55366	4.68838	2.09529	6.10561	6.48021	10.26	6.29293	1.61739	4.13629	2.23267	1.53579	2.96829	2.30115	4.14313	1.42986
ENSG00000134982.17	7.15907	1.73454	11.0869	3.56766	6.96763	6.97254	13.9032	3.38059	7.78117	3.39334	3.81275	3.70537	2.16399	2.83632	3.08038	2.548
ENSG00000158806.14	0.502333	0	0	0.57439	2.86091	0	0	0	0	0	0	0	0	0	0	0
ENSG00000181031.16	2.71783	0.64115	2.98883	3.0923	1.63073	3.03869	1.63523	6.27563	1.90497	0.78228	1.97121	1.81015	0.710667	4.96574	1.80488	1.77029
ENSG00000158863.22	18.4471	12.7504	12.7756	12.4294	9.78462	10.4069	11.4679	14.6336	7.06431	6.3192	5.66487	5.84831	7.27093	8.37081	7.11395	3.40126
ENSG00000168453.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000123219.13	3.50258	1.49826	4.11681	6.41193	7.2099	6.74717	13.4192	0.99445	5.56104	6.85727	0.936729	0	8.02694	0.505236	1.60364	1.60994
ENSG00000168476.12	26.047	10.957	23.2379	13.0623	30.2084	17.2982	26.1288	35.0474	11.8828	26.6989	15.2985	11.7781	15.6728	21.9592	24.4563	8.64477
ENSG00000168481.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166856.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000057935.13	5.80291	3.5338	3.46725	5.5294	1.87499	2.976	5.9101	4.35927	0.569943	3.27092	2.07369	4.23278	1.5159	2.08452	0.675454	0.794265
ENSG00000168495.13	11.762	7.10393	6.34555	4.98495	8.16792	4.53372	19.1983	12.1542	1.75921	2.90173	2.00577	4.85348	2.69404	10.3054	4.03073	1.49822
ENSG00000197181.12	0.784795	0.266234	0.279354	0.44664	0.181252	0.839384	1.26917	0.437486	1.46739	0.25954	0.237356	0.349414	0.667944	0.560513	0.81292	0.142852
ENSG00000211598.2	122.179	34.7741	42.2716	44.7632	56.2106	49.0956	53.7509	77.1687	18.3448	68.8346	14.1219	15.6181	26.6452	31.9737	77.5163	21.3737
ENSG00000104635.14	2.8826	3.26257	1.32854	1.64787	1.73668	1.26172	2.61593	1.22268	1.00201	1.24866	0.873675	1.0173	0.328089	1.08042	0.643148	0.630322
ENSG00000129292.20	22.6956	12.1061	31.3636	12.4359	44.084	17.1194	32.6959	25.4503	22.4188	31.9277	24.4317	17.7289	14.329	17.2709	19.4118	21.2174
ENSG00000120910.14	31.9016	17.0967	18.7129	20.8705	17.2702	13.7926	44.7382	20.9461	5.69953	15.8766	8.78165	5.89128	9.24491	15.2181	8.4231	6.76828
ENSG00000120896.13	52.6591	14.8486	23.5693	35.6617	23.4575	21.5745	19.9435	12.0742	5.11371	9.92493	5.3787	11.0527	10.7588	12.3562	21.1945	5.47072
ENSG00000120913.23	93.9471	30.478	87.763	88.8815	85.9922	63.4411	77.9402	74.5568	87.0965	68.46	45.2	64.3889	59.1215	62.1614	79.0506	51.6386
ENSG00000128203.7	6.50131	1.44094	4.88969	1.38689	4.69884	2.2758	3.88002	3.64516	2.37868	2.34553	1.7235	2.71274	3.91144	4.78861	3.83249	3.09436
ENSG00000241852.10	8.35293	3.2909	8.10524	6.79961	6.03162	5.04401	7.39296	4.1194	1.72391	5.00781	3.06781	5.67993	3.98129	5.12658	6.93869	2.13399
ENSG00000275302.2	78.5043	20.3276	67.9312	26.756	29.1621	26.8812	39.3852	21.294	18.4332	9.55176	16.9017	17.15	40.1254	32.571	3.15789	10.9234
ENSG00000186446.12	1.33347	0.525414	1.17051	2.02289	0.822405	1.38315	1.98781	1.64202	0.260197	0.213779	0	1.18691	0	0.476279	0.739744	0.241782
ENSG00000158941.16	122.798	61.4728	81.1594	34.819	51.1675	76.5597	54.3406	44.4483	13.4167	39.0728	24.8179	22.204	32.8676	51.8692	32.7268	44.2487
ENSG00000120889.13	33.5214	14.2722	44.1727	27.703	50.3247	33.4995	84.5638	40.7398	25.5774	36.7475	17.0466	25.5766	25.0053	20.7201	38.5848	18.1791
ENSG00000284956.1	1.93969	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104689.10	14.501	11.0189	11.8709	8.83885	9.58187	14.0551	14.8306	7.10713	4.24402	5.97592	5.33295	8.29622	4.69192	5.00052	4.83156	2.53537
ENSG00000205899.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147457.14	81.7289	42.846	48.5254	55.9816	42.7842	54.2078	67.3921	44.0475	19.7529	27.5865	18.8248	33.1178	23.0107	32.4868	36.5619	17.8973
ENSG00000029993.15	6.72147	0.23017	2.23997	0.443064	1.08082	2.64235	0.371884	5.50276	0.227978	7.57948	3.12507	0.779997	0	0.625791	0	2.82484
ENSG00000131899.11	12.2842	4.93984	9.12908	8.94194	6.83039	6.24899	8.53391	6.23872	5.08021	4.16872	3.83287	6.02844	6.82413	7.21456	5.16259	1.2214
ENSG00000155465.19	66.9244	31.6297	133.272	86.4357	189.074	115.222	120.185	158.02	121.61	144.65	71.8952	86.6961	68.7449	97.182	187.766	56.8203
ENSG00000102100.16	18.7852	3.37094	13.8601	5.80718	15.8219	5.52971	18.1305	9.69332	8.50181	12.9337	13.8377	7.42267	14.7341	7.33722	18.2016	11.2995
ENSG00000163939.18	13.2148	8.40926	11.1662	9.15573	14.0127	9.57233	23.271	7.73951	5.88071	8.00469	5.03582	6.21518	5.62775	7.93532	9.50576	2.85181
ENSG00000104679.11	25.4701	12.821	17.2678	11.8091	21.3766	8.81355	26.0776	15.9464	8.27921	19.9166	6.277	13.2112	15.4793	10.1271	9.40461	15.9064
ENSG00000197217.13	44.9965	19.697	31.6196	20.7254	31.7929	26.7366	44.898	21.2113	13.9695	19.215	23.0873	23.2298	23.6123	15.5429	21.2329	8.9153
ENSG00000272395.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140274.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147454.14	319.174	815.837	558.566	537.674	575.663	622.937	616.722	898.349	1343.98	948.157	1395.04	772.308	757.71	844.327	716.589	943.51
ENSG00000180053.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171368.12	1.0011	0.131495	0.382672	1.26542	1.33785	0.830413	0.850226	0.821467	0.260511	0.214212	0.134881	0.445731	0.377937	0.59544	0.123501	0
ENSG00000144366.16	0	0	0	0	0	0.110613	0	0.989359	0	0	0	0	0	0.502645	0	0
ENSG00000176798.2	0	0	0	0	0	0.112596	0	0	0	0	0	0	0	0	0	0
ENSG00000221823.11	51.3395	28.8596	37.6506	34.3077	71.7694	43.1707	65.0153	56.6556	35.2621	41.2605	58.6137	56.5625	41.8614	33.2526	42.3133	19.8667
ENSG00000140009.18	0.570126	0.62446	0	0.325668	0	0.946086	1.00703	1.20543	0	0.182857	0	0	0	0	0.210895	0
ENSG00000177951.17	128.537	57.4468	158.174	86.7801	208.209	92.2826	175.832	167.801	167.421	159.686	257.38	179.223	106.069	143.191	121.12	76.7433
ENSG00000159167.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0.187965	0	0
ENSG00000134028.14	0.300432	0	0.344097	0	0	0.467413	0	0.396393	0.351682	0	0	0	0	0	0	0
ENSG00000101843.19	21.9441	8.44343	19.8457	12.7774	23.2951	19.8642	30.6396	14.0205	16.9135	12.7289	7.40705	4.76393	8.96319	18.4562	12.9987	8.32742
ENSG00000021488.13	0	0	0	0	0	0	0.902537	0	0	0	0	0	0	0	0.524401	0
ENSG00000168071.22	101.228	30.646	78.3266	78.2167	105.201	75.8344	76.1886	84.5094	64.8764	82.3659	76.4213	68.0246	75.8274	107.963	78.906	39.2008
ENSG00000104722.14	0.280462	0	0.318624	0.957346	0.518892	0.69256	0.267677	0	0	0	0	0	0	0	0	0.302599
ENSG00000277586.3	1.92934	3.5986	2.83501	5.62824	2.11227	2.13122	2.3621	1.5838	1.80251	0.412476	0.466065	0.762193	1.30794	2.03825	0.475714	0.233215
ENSG00000219481.10	5.91083	2.32698	6.55427	4.02373	4.31764	3.63469	7.68085	6.43717	1.36997	3.0019	1.79499	1.98961	1.40707	1.87212	3.73279	1.27134
ENSG00000147459.18	18.954	5.84704	34.8315	14.0289	48.0329	14.21	56.3822	29.3473	30.53	27.8185	43.5846	34.948	23.5467	23.3668	26.4545	14.0197
ENSG00000136108.15	6.85337	4.01272	6.23741	5.27463	4.28897	7.02459	7.36761	2.78634	3.02071	4.47516	1.22141	5.11373	1.59794	2.01136	5.83427	1.53502
ENSG00000286038.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000104756.16	6.63003	4.56733	6.8235	5.10911	7.15978	5.82146	11.9055	4.07787	4.05842	4.30422	3.45028	2.98685	1.84243	3.18693	3.62884	1.32742
ENSG00000231989.5	0	0	0	0	0	1.66229	0	0	0	0	0	0	0	0	0	0
ENSG00000070269.14	13.7559	3.18566	15.0902	4.39703	13.8502	8.82443	14.6687	8.19647	12.3365	12.055	10.4807	4.96451	4.51725	3.056	6.49027	5.73485
ENSG00000105373.19	609.526	395.845	454.414	481.44	375.393	519.708	536.574	395.498	156.404	288.614	147.326	254.465	245.172	271.906	314.775	201.121
ENSG00000184661.14	0.195965	0	0.2246	0	0.181293	0	0.187134	0	0.22944	0.37709	0	0	0	0	0.21746	0.426383
ENSG00000177732.8	5.66307	3.26141	2.66369	2.80835	1.74643	3.4332	3.46771	2.92506	1.70028	1.39775	1.23228	1.9393	1.64454	3.26552	2.25662	1.26378
ENSG00000170345.10	29.3422	9.62825	42.6601	30.878	63.618	16.0501	53.0895	63.9208	39.8844	64.8505	76.1791	43.2322	49.3794	43.6539	44.3754	23.2479
ENSG00000221818.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221914.11	31.5068	24.3775	31.7172	26.8662	35.5463	23.7981	37.1518	30.4466	22.3866	26.7193	18.2467	25.9915	19.8608	23.6087	24.9185	16.7407
ENSG00000197077.13	3.63646	1.47391	2.14475	0.590987	2.21092	0.517158	2.56961	0.438446	0.243338	0.500253	0.125993	1.11028	1.0382	0.556149	0.33928	0.113034
ENSG00000240694.9	2.11691	0.667395	0.851083	1.07124	1.1195	1.73982	1.99177	1.44927	1.33146	0.749772	1.08329	1.44667	1.36717	1.21633	1.93482	0.309145
ENSG00000163932.15	125.283	45.3133	139.365	79.4434	205.081	148.604	141.292	167.685	162.036	202.71	158.859	170.813	124.133	151.821	213.611	108.176
ENSG00000092964.18	24.837	12.2623	21.6079	16.1227	38.928	24.7257	24.8951	25.4362	14.8834	19.97	10.0959	23.4147	16.05	18.9315	41.3555	9.37773
ENSG00000120907.18	1.02206	0	0	0.388441	0.334034	0.850274	1.30325	0.390239	0.856092	0.825764	0	0	0	0.363275	0	0.371328
ENSG00000015592.16	0.634536	0	0	0	0	0	0	0	0	0	0	0	0.700389	0	0	0
ENSG00000185972.6	0	0	0	0	0	0	0.352854	0.390669	0	0	0	0	0	0	0	0
ENSG00000104228.13	19.6823	7.63917	10.742	14.1826	8.74875	9.04734	13.057	8.61169	3.97253	5.59765	3.72099	4.74656	5.12312	5.19096	3.945	3.51521
ENSG00000203661.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000130222.11	4.51265	0.888673	4.31244	0	2.78195	2.81335	4.41132	3.18196	0.981976	2.87964	1.01359	2.23677	3.40576	0.809134	2.49489	4.90893
ENSG00000120903.13	0	0.498109	0.482329	2.15357	0	0	0	0.176993	0.196389	2.15652	0.944001	0.562246	0	0.179647	0	0.182471
ENSG00000120915.14	21.4137	16.7942	15.5717	20.7556	7.25363	8.7533	14.1861	4.39125	0.859983	2.70141	4.25544	4.16192	3.98001	8.49928	5.27725	2.29416
ENSG00000120885.22	101.55	97.8528	12.8581	65.8065	26.3111	50.8632	18.1521	265.552	46.1609	459.473	240.287	109.088	80.8021	188.146	59.3624	75.4159
ENSG00000142677.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168077.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000118985.16	6.47815	3.51206	5.8059	1.94988	6.83607	2.84353	10.222	2.2905	10.4475	4.51092	8.4846	6.48261	1.94119	1.10103	6.38787	1.36743
ENSG00000007402.11	4.06758	0.759259	1.62019	1.31523	1.30728	1.24796	1.77757	0.948715	0.60167	0.574001	0.93448	0.686274	1.86659	1.10035	0.285213	0.279497
ENSG00000147419.19	10.9157	8.46358	7.93846	4.48861	15.7528	6.8281	8.43244	5.35319	1.3198	4.71633	2.30465	1.52348	4.04254	2.2138	3.7528	2.28455
ENSG00000151657.12	4.08196	1.75183	5.38731	5.13701	6.81036	7.84011	8.4129	7.38186	2.05053	3.78749	6.11477	5.94208	1.69466	2.9872	2.91934	1.4745
ENSG00000171320.15	2.24697	0.765323	1.72515	0.636161	0	1.18836	1.44965	1.11594	0.31189	1.51236	0	0	0.412042	0.317877	0.327114	0
ENSG00000189233.12	13.7234	2.23082	2.46377	4.27428	4.70187	2.39662	5.91494	2.16043	1.92466	3.01447	2.2867	2.29074	2.7095	1.38909	3.42399	1.86527
ENSG00000175573.7	61.1315	32.0327	39.2314	37.6494	42.6674	43.3161	40.6918	42.963	22.8439	38.6207	35.7093	38.3852	33.9961	42.9068	35.8174	20.9568
ENSG00000243772.8	6.10599	1.09951	2.66102	0.529376	7.22748	0.579461	4.57267	0.491724	3.26609	1.33932	4.50237	0	2.63354	2.15735	0.5153	0.50604
ENSG00000186119.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000100997.20	29.1811	11.5691	18.3628	12.9909	14.7161	11.1546	18.5874	23.0125	7.73542	13.5113	8.44554	8.57834	15.2541	12.6034	14.2024	10.4454
ENSG00000198674.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000147378.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000080618.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000168081.9	9.69618	3.81876	5.53434	4.59928	2.9886	10.0768	10.76	8.5481	4.72462	3.86512	1.95095	4.30504	0	2.60894	2.67938	5.27378
ENSG00000100197.22	2.6727	0.778297	1.69483	4.24733	0.97029	0.820997	4.13869	0.696381	3.07598	0.624545	0	0	0	0	1.62617	0.716496
ENSG00000184560.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172640.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214050.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000204147.10	0.660656	0.776427	0.422591	3.1632	0.615589	0.617545	1.47227	0.386471	0	0.386582	0.44397	0.178761	0	0.196189	0	0
ENSG00000104290.11	0.570015	0.224211	0.326362	0.161805	0.131604	1.83545	0.861014	0.354646	0.111056	0.148524	0.057621	0.221205	0.161101	1.88998	0.105327	0.051582
ENSG00000012232.9	10.0924	3.50321	23.6912	9.2021	15.0435	8.17066	15.3841	12.8418	11.0675	15.9681	14.7647	14.8733	11.248	12.9446	13.697	7.14483
ENSG00000130726.12	178.02	95.1366	134.348	131.569	116.973	162.979	131.154	122.111	42.6679	49.8295	54.9694	80.9688	75.1202	120.024	112.196	51.714
ENSG00000167088.11	9.62602	13.5759	18.5092	2.51339	8.055	2.42856	37.1613	3.67246	0.323369	26.3596	2.8961	8.20472	1.40743	8.09764	8.14176	1.35197
ENSG00000263465.4	35.4986	25.9848	41.2832	29.6258	23.644	28.5504	45.7885	27.1971	8.52616	28.8196	17.7405	9.18852	15.7984	24.0811	8.2529	12.9484
ENSG00000197892.13	8.4251	5.00988	4.82965	4.88716	6.67833	4.77068	6.25149	4.04501	2.37744	4.20054	2.82703	3.61607	3.0657	4.66763	4.59255	1.7996
ENSG00000277150.2	45.5399	3.18859	18.2595	20.1252	0	9.57292	14.0544	12.838	11.3572	26.8542	13.2773	0	2.78474	0	9.13522	0.672004
ENSG00000087191.13	123.462	62.011	66.327	74.1364	77.194	90.1448	80.3441	90.654	29.8887	65.273	30.2544	43.6896	38.318	48.1025	66.4499	33.2011
ENSG00000198610.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000232653.8	8.33614	1.3399	3.53947	2.55712	8.30426	2.72889	10.0254	1.90878	3.29854	2.00039	3.3136	2.50842	1.96755	1.1368	2.75649	1.87303
ENSG00000107521.19	70.2021	62.1536	50.0449	68.5993	51.7295	58.0121	45.5188	59.9425	122.512	51.9349	85.9065	77.3828	39.0748	66.2537	83.2445	84.6101
ENSG00000104660.19	83.8281	28.3314	72.6743	69.1518	54.1276	51.446	69.1877	51.6649	28.6759	55.3096	26.1953	52.3288	32.2151	38.8963	29.0368	37.8524
ENSG00000026025.16	1130.2	486.963	956.23	839.658	1299.76	1112.96	1022.52	1600.74	1009.5	1675.83	863.756	793.948	645.679	882.622	1156.03	573.915
ENSG00000177669.4	0	0	0	0	0.414616	0	0	0	0	0	0	0	0	0	0	0
ENSG00000165023.7	8.70103	2.08109	4.01132	4.43735	9.78133	13.7849	10.8235	8.3833	6.15123	5.90028	8.46463	0	8.03586	5.90873	2.81266	3.83643
ENSG00000107105.15	0	0	0	1.29541	0	0	0	0.194615	1.32948	0	0	0	0	0	0	0.323503
ENSG00000197265.9	20.9079	9.39004	27.4273	12.3722	20.4994	17.187	28.6086	10.6007	10.277	13.6509	8.09712	9.50054	8.52289	10.3207	17.1445	10.0346
ENSG00000100024.15	2.38077	0.646725	1.28656	0.679704	1.99909	1.2576	1.56157	2.95639	0.905683	2.70452	0.430705	0.873544	0	0.570935	0.898521	1.7396
ENSG00000172733.11	0	0	0	0	0	0	0	0	0	0	0	0.345258	0	0	0	0
ENSG00000152990.14	0	0	0.276595	1.3553	0.271944	0	0.280783	0.155078	0.552353	0.14147	0.178175	0	0.16645	0	0	0
ENSG00000074964.17	8.82513	2.62044	12.0134	9.19183	13.9355	12.4151	14.5413	13.0181	8.03815	3.73824	4.70192	5.42692	7.74082	6.88076	16.1958	3.21555
ENSG00000165392.11	3.37984	1.76283	2.84714	1.51865	1.91237	1.73404	3.60393	1.4706	0.642517	1.72925	1.92077	1.18742	1.50143	0.738985	0.971563	0.564078
ENSG00000157168.20	4.0677	5.43992	7.03052	6.76438	9.12282	6.20754	27.8006	19.1424	17.5414	9.79695	9.84523	12.3072	5.65945	3.24553	16.9805	2.60269
ENSG00000286131.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183747.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000172728.16	2.49943	1.13636	1.0131	0.754398	0.64881	1.31012	2.75406	0.46656	0.410489	0	0.233018	0.590183	0.794261	0.752298	0.245224	0.627496
ENSG00000105619.13	22.168	18.18	13.6429	10.3052	22.4014	21.9482	16.6255	13.2644	10.2181	20.9307	13.2858	10.3433	17.38	9.0372	18.4373	9.8489
ENSG00000122862.5	558.409	405.302	1245	446.811	1732.72	801.531	1749.64	1536.02	1266.94	2206.42	1444.02	1120.79	638.493	711.001	1192.81	1115.65
ENSG00000133874.2	15.0792	5.48376	20.3592	12.7594	19.6704	13.9641	21.7573	18.3762	10.4326	22.6523	12.6367	15.4764	6.12949	19.4962	16.7127	11.3568
ENSG00000142615.8	0	0	0	0	0.843814	0	0	0	0	0	0	0	0	0	0	0
ENSG00000132164.10	0.248511	0.293749	0.26938	0.282752	0	0	0.239312	0.262325	0	0.477971	0.301081	0.663519	0.289734	0	0.322484	0.27093
ENSG00000040341.18	17.9345	8.69068	7.06145	12.6183	26.3814	3.1838	15.2403	14.8898	15.5643	18.3091	5.78458	6.09769	3.84345	19.2448	14.9086	4.58119
ENSG00000133878.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169330.9	0.236843	0	0.219147	0.134721	0.265184	0	0.226283	0.12494	0	0.22804	0	0	0.108208	0	0	0
ENSG00000106348.18	109.568	42.2259	134.911	74.0362	213.749	140.879	141.908	181.869	176.641	178.996	177.84	168.145	119.232	118.703	153.207	110.775
ENSG00000215262.8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000020181.18	0.476426	0.250355	2.51345	0.650385	1.85132	3.92384	2.24778	0.804168	0.991989	0.825871	0.347313	0.890982	1.84877	1.12202	4.23222	0.725642
ENSG00000156675.16	50.5603	16.4117	46.8477	37.6346	92.6687	42.8229	71.8914	62.2672	49.7771	55.0089	79.2302	82.4617	72.4764	76.7681	59.8636	25.9511
ENSG00000154957.14	14.3619	4.09408	13.8293	12.5239	19.497	8.96894	12.1192	10.3068	8.69149	8.60869	13.3931	14.8292	7.38911	10.4669	12.0143	4.77011
ENSG00000083799.17	63.9451	34.604	70.4466	37.704	59.8087	54.5344	73.6155	44.1139	34.0675	33.0243	31.9156	33.2442	22.8131	42.9187	38.1621	24.1407
ENSG00000169154.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000164040.18	21.5599	12.412	21.1619	18.6871	20.8358	12.7714	33.81	16.3347	9.7643	11.7377	4.99472	13.5523	11.8091	9.45357	19.7614	9.04591
ENSG00000285880.1	0	0	0	0	0.438839	0	0	0	0	0	0	0	0.542115	0	0	0
ENSG00000188778.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175634.15	52.8669	28.1893	46.011	37.5766	44.6535	44.035	58.9119	60.2196	30.9839	39.8747	27.3895	24.4191	28.5798	24.1121	30.1707	31.0246
ENSG00000187840.5	34.4823	17.2809	42.8757	23.7968	42.5035	27.3867	40.6866	40.9374	19.5429	33.915	10.0764	12.5131	7.09617	20.2797	36.9021	25.0058
ENSG00000211678.2	33.0882	0	0	0	0	20.0852	0	0	0	0	0	0	0	0	0	0
ENSG00000129691.16	30.0447	18.078	24.8175	19.595	31.7413	27.5457	25.5854	22.7862	14.2822	26.2928	22.4285	23.0603	18.3205	21.397	17.3618	14.3916
ENSG00000147465.12	0.545497	0	0	1.24117	1.02452	0.339501	0	1.10719	0.732179	0.266111	0.955349	0.364029	0	0.292815	1.20991	0
ENSG00000089280.19	217.212	87.6946	141.982	100.835	158.464	128.855	150.068	133.135	65.8565	95.271	90.3094	129.006	88.8198	104.41	103.019	60.3379
ENSG00000166501.14	105.84	37.4705	75.199	47.0491	112.644	67.0581	121.334	86.4298	56.2592	83.4204	63.1307	77.3324	60.8687	72.6916	64.5881	38.9466
ENSG00000136536.15	48.7769	28.9496	58.6836	39.1894	107.155	52.2052	101.781	50.2173	47.4799	58.5602	58.8891	39.6732	39.2087	36.7946	51.9245	39.7912
ENSG00000085788.14	23.2083	13.4344	15.1188	10.9458	12.7478	8.92954	18.4639	9.73503	5.17054	4.39112	3.82784	3.84922	3.70005	3.45673	12.0377	4.68689
ENSG00000139800.8	0	0	0	0	0	0	0	0	0.169683	0	0	0	0	0	0	0
ENSG00000147535.17	37.6583	20.3298	25.2552	19.5635	19.944	18.7405	40.7909	21.0069	13.4444	9.94639	7.26119	4.90166	3.89662	24.71	9.77268	4.44614
ENSG00000103742.12	0.104287	0	0	0	0	0	0.099647	0	0	0.100424	0	0	0	0.111646	0	0.113457
ENSG00000139620.13	25.1336	8.31008	16.7244	10.7065	19.2527	12.0712	23.4319	11.7701	6.9204	15.808	7.55288	12.8653	7.88164	9.84349	10.7195	3.23054
ENSG00000112539.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000221869.5	103.728	40.1289	199.714	108.928	289.502	170.833	244.452	198.421	288.927	327.423	320.099	196.703	172.077	185.319	194.649	136.581
