SampleAC1	SampleAC2	SampleAC3	SampleAC4	SampleAD1	SampleAD2	SampleAD3	SampleAD4	SampleBC1	SampleBC2	SampleBC3	SampleBC4	SampleBD1	SampleBD2	SampleBD3	SampleBD4
ENSG00000259575.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276473.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259616.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259530.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259675.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000271195.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259284.2	0	0	0	0	0	2	0	0	0	0	0	1	0	0	0	0
ENSG00000259564.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000129003.19	341	137	194	133	285	161	480	127	67	149	88	87	82	97	119	60
ENSG00000285863.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259251.2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000198535.5	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000259466.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205502.4	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
ENSG00000259697.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166104.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259878.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000276713.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260062.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260375.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261296.1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0
ENSG00000260957.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277919.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275451.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259557.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274340.1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
ENSG00000171914.16	3	0	2	0	3	3	0	1	0	1	0	4	0	0	0	0
ENSG00000259458.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259756.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000211137.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259370.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259727.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259394.2	0	1	0	0	1	2	0	0	1	0	0	0	2	0	3	0
ENSG00000140416.23	42	26	22	18	37	23	36	66	31	87	35	20	51	30	32	38
ENSG00000259498.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259627.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259672.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103642.12	85	26	54	34	118	51	73	84	41	101	40	27	34	31	76	52
ENSG00000185088.14	24	26	27	6	46	10	112	23	12	39	9	8	4	14	27	4
ENSG00000166128.13	205	112	206	152	463	201	455	269	139	245	173	143	118	90	152	139
ENSG00000138613.14	80	30	46	36	110	38	129	70	32	59	42	47	22	29	46	30
ENSG00000074410.14	0	0	0	0	0	0	0	0	1	2	1	1	0	0	0	0
ENSG00000259459.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259268.2	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	1
ENSG00000276651.1	1	0	0	1	0	0	1	2	1	5	0	0	0	0	0	0
ENSG00000140455.17	265	95	230	178	458	193	438	265	214	326	184	196	191	214	258	175
ENSG00000259248.7	3	0	0	1	1	1	7	1	0	2	0	0	0	1	0	0
ENSG00000197361.7	1	0	1	0	0	1	5	0	1	0	1	0	1	0	2	0
ENSG00000103657.14	390	166	217	185	266	186	390	167	120	180	115	132	143	205	157	59
ENSG00000259589.2	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000199156.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000275785.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000035664.11	171	24	131	68	160	61	215	117	129	209	120	149	128	97	103	79
ENSG00000259351.1	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
ENSG00000166797.11	40	41	60	23	88	25	116	52	15	49	19	25	10	15	53	17
ENSG00000028528.15	427	162	317	213	455	261	525	357	173	347	202	194	157	254	253	121
ENSG00000201071.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157734.14	70	31	27	20	19	30	53	21	25	26	13	14	13	37	17	16
ENSG00000166794.5	417	174	283	218	431	249	460	402	161	301	152	149	119	217	280	135
ENSG00000169118.18	76	28	61	34	71	35	75	59	33	39	17	23	21	33	37	17
ENSG00000259316.11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000252774.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166803.13	0	0	0	0	0	0	1	0	0	2	0	0	1	0	3	0
ENSG00000103671.10	50	31	61	27	87	37	79	64	27	54	29	30	25	27	29	29
ENSG00000206781.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000180357.9	198	94	151	116	147	86	170	106	40	100	60	56	83	110	78	44
ENSG00000259682.1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248415.1	0	0	0	0	2	0	1	0	0	2	2	0	0	0	1	0
ENSG00000243403.1	0	2	0	0	2	0	0	0	0	0	0	0	2	2	0	0
ENSG00000239465.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207223.1	0	0	1	2	2	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207162.1	0	4	0	0	0	0	2	0	0	0	0	0	1	0	0	0
ENSG00000180304.14	374	133	374	245	722	296	538	528	490	396	355	388	469	432	402	266
ENSG00000265967.1	6	0	1	4	0	2	3	0	2	6	1	1	0	0	1	0
ENSG00000264937.1	1	0	1	1	0	0	1	0	0	0	0	0	0	2	0	0
ENSG00000259635.1	4	1	0	0	3	0	1	2	0	0	1	0	0	2	0	0
ENSG00000166831.9	0	3	0	1	2	0	1	26	0	2	2	3	10	5	1	1
ENSG00000221033.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140451.13	11	0	5	3	5	1	5	2	0	0	0	0	1	2	0	1
ENSG00000241839.10	385	141	405	284	775	442	453	517	374	539	428	390	462	483	465	339
ENSG00000249240.2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000287494.1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000166839.17	3	0	9	11	28	9	9	9	3	8	1	8	7	0	4	7
ENSG00000275332.1	0	0	3	0	2	0	0	0	0	0	0	1	0	0	3	0
ENSG00000274383.1	23	11	21	9	29	11	24	16	11	16	9	10	7	19	19	11
ENSG00000090487.11	218	63	179	176	411	226	356	257	181	240	175	157	154	185	245	141
ENSG00000103707.10	24	6	27	19	48	14	53	25	35	35	10	17	24	27	20	10
ENSG00000270218.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000186198.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277351.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103710.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000234438.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278737.1	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000246922.8	80	22	29	24	31	28	37	41	4	21	11	13	10	32	12	10
ENSG00000259258.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000090470.15	100	37	51	55	67	50	106	44	20	59	14	32	32	38	49	19
ENSG00000166855.9	70	46	65	42	101	49	107	54	31	66	38	41	33	55	44	29
ENSG00000138615.6	4	3	3	4	2	2	1	1	0	5	3	3	1	2	2	0
ENSG00000279268.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000201709.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000138617.15	47	23	25	30	35	25	52	30	9	25	11	26	25	13	20	16
ENSG00000206903.1	1	3	0	0	1	0	2	1	0	1	0	0	5	2	1	0
ENSG00000199568.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000259346.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200156.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174498.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103742.12	1	0	0	0	0	0	2	1	0	1	0	0	0	0	0	1
ENSG00000074603.19	147	77	139	74	172	111	215	91	75	104	79	68	62	94	90	50
ENSG00000270690.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259232.2	0	0	0	0	0	0	3	2	0	0	0	0	0	0	0	0
ENSG00000252217.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000074696.13	60	30	41	34	50	32	69	45	3	27	13	19	12	20	20	19
ENSG00000207449.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000138614.15	66	27	40	36	50	49	76	27	14	44	17	30	29	39	30	21
ENSG00000074621.14	11	8	7	4	9	1	14	9	7	9	5	6	3	1	7	1
ENSG00000275638.1	7	1	3	4	2	2	2	2	1	4	1	2	0	1	1	0
ENSG00000174485.15	205	66	87	75	125	72	191	98	48	81	40	56	45	59	56	60
ENSG00000238311.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000264737.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103769.10	162	79	119	93	259	92	212	165	72	155	108	69	69	97	94	108
ENSG00000261544.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259924.1	0	0	0	1	0	1	3	0	0	0	0	0	0	0	0	0
ENSG00000249271.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000283249.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000157890.17	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0
ENSG00000263512.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261318.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000166938.13	112	40	45	46	40	37	95	59	26	41	24	27	32	27	33	16
ENSG00000260773.1	0	0	2	0	0	0	0	0	0	0	3	0	0	0	0	0
ENSG00000075131.10	2	5	5	4	9	0	13	12	2	3	1	1	0	1	1	3
ENSG00000252712.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000223271.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000240821.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169032.10	201	92	125	109	230	102	275	162	80	137	77	76	80	121	134	69
ENSG00000261102.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000243404.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261351.2	6	4	4	2	2	4	7	3	1	2	2	5	2	4	1	0
ENSG00000174446.13	21	18	24	14	28	8	30	20	7	15	8	11	8	14	10	10
ENSG00000266589.1	0	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0
ENSG00000174444.15	2277	1665	2135	1487	2472	1889	3810	1987	714	1775	575	757	681	785	1274	904
ENSG00000199574.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280554.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000202529.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000199673.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200623.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000174442.12	26	12	10	19	17	12	13	11	0	9	3	5	1	3	9	1
ENSG00000188501.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259471.1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000137834.15	0	0	1	0	2	0	4	0	2	4	1	0	0	1	1	0
ENSG00000274995.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000270490.1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000277152.1	0	0	1	0	0	0	6	2	2	4	1	0	0	0	2	0
ENSG00000259437.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259289.2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000259347.7	0	0	1	0	0	0	0	0	0	0	1	0	0	0	1	0
ENSG00000259246.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166949.16	271	96	161	121	129	137	257	102	35	84	38	71	54	79	78	30
ENSG00000259202.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103591.13	75	28	50	32	78	36	104	44	26	44	25	34	28	28	54	31
ENSG00000242634.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103599.20	0	0	0	0	0	1	2	2	0	0	0	0	0	0	0	2
ENSG00000259673.6	13	9	12	1	8	9	17	7	6	4	10	2	5	1	1	6
ENSG00000189227.6	11	7	13	9	12	2	24	11	1	5	0	3	2	3	3	6
ENSG00000270964.1	0	2	0	1	1	0	3	0	0	0	1	0	0	0	0	0
ENSG00000137764.20	58	14	30	18	37	33	35	40	19	24	12	15	15	17	17	9
ENSG00000259512.3	2	0	1	1	0	0	2	1	1	0	0	0	1	2	1	1
ENSG00000188779.12	1	0	0	0	0	0	0	2	0	1	0	0	2	0	1	0
ENSG00000259410.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000245719.1	0	0	1	0	0	0	2	0	0	1	0	0	0	0	0	0
ENSG00000206625.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261702.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260109.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000033800.13	275	118	197	159	399	197	402	228	162	267	163	233	173	204	189	164
ENSG00000260007.3	3	1	4	0	5	0	5	6	1	1	1	0	1	0	0	0
ENSG00000129007.14	3	1	1	0	3	0	6	1	2	1	0	0	0	0	0	1
ENSG00000128973.13	43	13	16	33	64	18	64	38	25	24	12	12	19	13	26	3
ENSG00000260602.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260657.2	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000169018.6	102	40	84	46	110	64	191	66	35	47	21	34	33	30	52	21
ENSG00000137809.17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000286770.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000103647.13	15	1	4	1	0	6	8	5	3	3	1	0	1	8	1	0
ENSG00000271232.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140350.15	431	168	330	255	812	327	539	492	353	499	268	355	247	291	471	195
ENSG00000265195.1	0	0	2	0	2	0	1	1	1	3	1	0	0	0	0	0
ENSG00000258484.4	0	0	2	0	2	0	2	0	0	1	0	0	1	0	1	0
ENSG00000259286.3	1	0	0	0	1	0	3	0	0	3	0	0	0	0	0	1
ENSG00000285919.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000137808.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000255346.10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000288068.1	0	0	0	0	0	1	1	1	0	0	0	0	0	0	0	0
ENSG00000273851.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259265.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212766.9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259222.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000138604.10	20	4	14	18	36	12	48	22	10	20	7	6	5	8	37	10
ENSG00000261634.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259504.2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000137819.14	1	0	0	0	0	0	1	0	2	0	0	1	0	0	0	0
ENSG00000259645.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259426.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000207395.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137807.15	2	2	2	2	6	2	11	2	0	3	2	6	0	2	3	1
ENSG00000259191.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137818.12	1712	956	1440	1259	1729	1706	2586	1317	503	1357	503	633	503	717	950	727
ENSG00000207119.2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2
ENSG00000259215.1	0	1	2	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000245750.10	18	2	7	2	19	7	11	6	5	1	9	7	3	3	8	4
ENSG00000259457.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259496.2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000259309.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140332.17	416	147	387	294	800	392	560	537	422	486	757	494	493	468	391	216
ENSG00000207965.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000200216.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259252.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259503.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259473.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000287741.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280639.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259227.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000281264.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280515.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137831.15	1	2	5	0	10	4	10	1	1	2	3	2	0	7	3	2
ENSG00000259532.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274297.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259624.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259452.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000235420.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000166173.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259744.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137821.11	0	1	0	0	1	1	0	1	1	0	0	2	3	0	0	0
ENSG00000259470.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000129028.9	1	0	0	0	1	0	1	0	0	3	0	0	0	0	1	0
ENSG00000242276.2	1	2	1	1	8	3	9	1	1	1	0	0	0	3	1	3
ENSG00000187720.14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000225362.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259964.7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259781.1	6	4	8	2	20	2	8	12	3	5	7	2	4	4	5	3
ENSG00000260586.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000212664.5	2	5	9	2	6	0	19	6	1	3	3	0	2	1	2	9
ENSG00000278408.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278570.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260037.5	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
ENSG00000066933.16	104	32	42	30	32	37	98	34	13	30	29	28	27	34	35	15
ENSG00000200873.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261632.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260576.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000222094.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000166192.15	5	1	2	5	3	1	8	3	2	0	1	0	0	0	0	1
ENSG00000243568.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260173.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175318.12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000067225.18	1662	614	1133	885	1833	1251	1313	1400	798	2395	715	794	748	1137	1548	648
ENSG00000137817.17	134	61	90	60	99	90	190	126	39	71	54	37	49	88	66	45
ENSG00000273025.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261460.1	2	0	0	0	1	0	1	0	0	0	0	0	1	0	3	0
ENSG00000140488.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260729.1	3	5	2	0	1	1	3	4	0	0	1	0	0	1	0	1
ENSG00000213614.10	133	43	69	78	84	61	177	72	35	84	36	35	33	64	53	44
ENSG00000260339.1	1	0	0	2	0	0	4	1	0	0	0	0	0	0	0	0
ENSG00000243007.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
ENSG00000187806.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261423.1	4	0	2	0	2	0	7	1	0	4	1	0	0	0	1	1
ENSG00000271072.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261187.1	2	0	3	0	1	1	1	3	0	1	0	0	1	0	1	0
ENSG00000166233.15	213	88	95	88	191	97	181	147	57	95	78	106	93	88	98	54
ENSG00000283798.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260534.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278313.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260144.1	0	0	1	1	0	1	0	0	1	1	0	0	0	1	0	0
ENSG00000259783.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260672.1	1	0	0	0	0	0	0	0	0	3	0	0	0	0	2	0
ENSG00000259909.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000215186.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274350.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000175202.6	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000261281.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140463.14	22	14	8	10	26	6	19	6	9	12	7	6	7	9	2	12
ENSG00000159322.17	387	156	258	217	475	203	631	366	151	314	205	148	122	196	244	161
ENSG00000260898.6	0	0	1	0	2	1	4	0	1	2	0	1	0	1	2	0
ENSG00000285729.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259259.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000067141.17	12	4	6	4	11	7	10	8	2	12	6	5	6	7	2	2
ENSG00000259691.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259440.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259528.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000138622.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259650.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000183324.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000259186.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000156642.17	130	50	114	89	261	110	236	145	101	175	135	100	83	104	140	83
ENSG00000281183.1	3	2	4	4	9	2	29	11	2	4	4	4	2	3	6	1
ENSG00000103855.18	0	0	0	0	0	1	1	1	0	0	0	2	0	0	0	0
ENSG00000276807.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000205363.5	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
ENSG00000260469.3	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0
ENSG00000260624.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167139.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261801.6	24	3	11	12	10	7	26	7	6	14	8	11	8	3	8	3
ENSG00000129038.16	3	1	4	1	3	1	1	2	3	3	2	6	0	3	6	0
ENSG00000067221.14	35	9	21	9	16	13	21	21	3	13	8	5	2	14	6	12
ENSG00000140464.20	329	87	169	121	191	105	229	127	51	107	161	85	126	272	116	133
ENSG00000287543.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000260096.1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
ENSG00000159289.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278604.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000214702.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000167178.16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000248540.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261543.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000278348.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000129009.13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000137868.19	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ENSG00000140481.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000280309.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261384.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277749.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000140459.18	3	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000260266.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000261821.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000274937.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000277718.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
